"id","city","zone","district","name","alias","types","birthday","phone","fax","postalCode","address","mail","homePage","enabled","twd97X","twd97Y","wgs84aX","wgs84aY"
"011YF3","新北市","板橋分區","板橋區","新北市私立捧馨園幼兒園","捧馨園幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011YF4","新北市","板橋分區","板橋區","新北市私立嘉穎幼兒園","嘉穎幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011YF5","新北市","板橋分區","板橋區","新北市私立主祐幼兒園","主祐幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011YF6","新北市","板橋分區","土城區","新北市私立吉恩幼兒園","吉恩幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011YF7","新北市","新莊分區","林口區","奇異林股份有限公司附設新北市私立奇異鳥麗林幼兒園","奇異鳥麗林幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011YF8","新北市","文山分區","新店區","康橋學校財團法人新北市康橋高級中學附屬新北市私立康橋幼兒園","康橋幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011YF9","新北市","淡水分區","淡水區","新北市私立凱樂蒂幼兒園","凱樂蒂幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011YFA","新北市","三鶯分區","鶯歌區","新北市私立精英昌福幼兒園","精英昌福幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011YFB","新北市","新莊分區","五股區","新北市私立新邦仁幼兒園","新邦仁幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011YFC","新北市","雙和分區","永和區","天主教耕莘醫療財團法人附設新北市私立永和耕莘幼兒園","永耕幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011YFD","新北市","板橋分區","土城區","新北市私立永昇幼兒園","永昇幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011YFE","新北市","新莊分區","泰山區","新北市私立仁愛幼兒園","仁愛幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011YFF","新北市","文山分區","新店區","新北市私立雅格幼兒園","雅格幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011XZK","新北市","七星分區","汐止區","新北市私立童圓幼兒園","童圓幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011XZM","新北市","七星分區","汐止區","新北市私立聯合幼兒園","聯合幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011XZN","新北市","七星分區","汐止區","新北市私立愛樂幼兒園","愛樂幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011XZO","新北市","七星分區","汐止區","新北市私立新大華幼兒園","新大華幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011XZP","新北市","七星分區","汐止區","新北市私立榮光幼兒園","榮光幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011XZS","新北市","板橋分區","土城區","新北市私立天翔幼兒園","天翔幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011XZU","新北市","板橋分區","土城區","新北市私立史丹福幼兒園","史丹福幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011XZV","新北市","板橋分區","土城區","新北市私立幼幼幼兒園","幼幼幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011XZW","新北市","板橋分區","土城區","新北市私立幼強幼兒園","幼強幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011XZY","新北市","板橋分區","土城區","新北市私立立新幼兒園","立新幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011XZZ","新北市","板橋分區","土城區","新北市私立土城名仁幼兒園","土城名仁幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011Y01","新北市","文山分區","新店區","新北市私立劍聲幼兒園","私立劍聲幼兒園","幼兒園,一般,私立","2048-12-12T00:00:00","(02)29110883","","231","新北市新店區明德路65巷3.5.7.9號","","","true","304629.05","2763308.87","121.54109600","24.97672800"
"011Y07","新北市","文山分區","新店區","新北市私立碧安幼兒園","私立碧安幼兒園","幼兒園,一般,私立","2048-12-12T00:00:00","(02)22112577","","231","新北市新店區光華街20.22號","","","true","302199.29","2762480.12","121.51699900","24.96933100"
"011Y11","新北市","文山分區","新店區","新北市私立宏美幼兒園","私立宏美幼兒園","幼兒園,一般,私立","2048-12-12T00:00:00","(02)29490250","","231","新北市新店區安和路三段87巷2號","","","true","302242.95","2764098.37","121.51749200","24.98393900"
"011Y15","新北市","三鶯分區","樹林區","新北市私立新力幼兒園","私立新力幼兒園","幼兒園,一般,私立","2048-12-12T00:00:00","(02)26811719","","238","新北市樹林區長壽街19巷3.5.7.9號","","","true","292572.75","2765168.64","121.42173900","24.99390400"
"011Y17","新北市","三鶯分區","樹林區","新北市私立名人幼兒園","私立名人幼兒園","幼兒園,一般,私立","2048-12-12T00:00:00","(02)86869696","","238","新北市樹林區國凱街136巷48號","","","true","292816.86","2763525.4","121.42410600","24.97906200"
"011Y22","新北市","三鶯分區","樹林區","新北市私立劍聲樹林幼兒園","私立三福幼兒園","幼兒園,一般,私立","2048-12-12T00:00:00","(02)26881538","","238","新北市樹林區三福里三福街47巷16號","","","true","291153.02","2767561.01","121.40774600","25.01554200"
"011Y23","新北市","三鶯分區","樹林區","新北市私立鑫立群幼兒園","私立立群幼兒園","幼兒園,一般,私立","2048-12-12T00:00:00","(02)26828810","","238","新北市樹林區千歲街104巷18.22號","","","true","293105.92","2765624.57","121.42703500","24.99800500"
"011Y24","新北市","三鶯分區","樹林區","財團法人新北市私立張方大慈善事業基金會附設新北市私立士箱幼兒園","私立士箱幼兒園","幼兒園,一般,私立","2048-12-12T00:00:00","(02)26812812","","238","新北市樹林區啟智街106號","","","true","291958.86","2764464.86","121.415637","24.987568"
"011Y30","新北市","新莊分區","新莊區","新北市私立育全幼兒園","私立育全幼兒園","幼兒園,一般,私立","2048-12-12T00:00:00","(02)29024273","","242","新北市新莊區裕民街55巷14號.85巷5.9號","","","true","292299.21","2768470.54","121.41913100","25.02372200"
"011Y34","新北市","新莊分區","新莊區","新北市私立千暉幼兒園","私立千暉幼兒園","幼兒園,一般,私立","2048-12-12T00:00:00","(02)22052788","","242","新北市新莊區八德街95巷1弄2號-4號","","","true","292873.42","2768201.02","121.42481200","25.02127200"
"014D04","新北市","雙和分區","中和區","新北市立中和國中補校","新北市立中和國中補校","國中補校,一般,公立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011Y36","新北市","新莊分區","新莊區","新北市私立安安幼兒園","私立安安幼兒園","幼兒園,一般,私立","2048-12-12T00:00:00","(02)22023177","","242","新北市新莊區民安西路150巷1號","","","true","292977.39","2767670.87","121.42582500","25.01648300"
"014D05","新北市","三重分區","蘆洲區","新北市立蘆洲國中補校","新北市立蘆洲國中補校","國中補校,一般,公立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011Y37","新北市","新莊分區","新莊區","財團法人天主教會台北教區附設新北市私立恆毅幼兒園","私立恆毅幼兒園","幼兒園,一般,私立","2048-12-12T00:00:00","(02)29931491","","242","新北市新莊區中正路128巷5號","","","true","295687.89","2770009.81","121.45275800","25.03752000"
"014D06","新北市","文山分區","新店區","新北市立文山國中補校","新北市立文山國中補校","國中補校,一般,公立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011Y38","新北市","新莊分區","新莊區","財團法人天主教會台北教區附設新北市私立鳴遠幼兒園","私立鳴遠幼兒園","幼兒園,一般,私立","2048-12-12T00:00:00","(02)29929164","","242","新北市新莊區新興街1號","","","true","295477.18","2769919.3","121.45066700","25.03670900"
"014D07","新北市","三重分區","三重區","新北市立光榮國中補校","新北市立光榮國中補校","國中補校,一般,公立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011Y39","新北市","新莊分區","新莊區","私立晨光幼兒園","私立晨光幼兒園","幼兒園,一般,私立","2013-01-01T00:00:00","02-29011339","02-29013998","242","新北市新莊區雙鳳路90巷3弄5號","sunrise.school@msa.hinet.net","","true","291873.25","2768997.83","121.41492600","25.02849400"
"014D08","新北市","瑞芳分區","瑞芳區","新北市立瑞芳國中補校","新北市立瑞芳國中補校","國中補校,一般,公立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011Y42","新北市","新莊分區","新莊區","新北市私立新安幼兒園","私立新安幼兒園","幼兒園,一般,私立","2048-12-12T00:00:00","(02)22040937","","242","新北市新莊區新樹路687巷16.18號","","","true","293726.31","2766062.63","121.43319500","25.00194200"
"014D09","新北市","淡水分區","淡水區","新北市立淡水國中補校","新北市立淡水國中補校","國中補校,一般,公立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011Y45","新北市","新莊分區","新莊區","新北市私立思源幼兒園","私立思源幼兒園","幼兒園,一般,私立","2048-12-12T00:00:00","02-29938222","02-22775335","242","新北市新莊區思源路287巷1弄88號","loveya21248@yahoo.com.tw","","true","296323.75","2771091.95","121.45909600","25.04727000"
"014D10","新北市","三鶯分區","鶯歌區","新北市立鶯歌國中補校","新北市立鶯歌國中補校","國中補校,一般,公立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011Y47","新北市","新莊分區","新莊區","私立惠文幼兒園","私立惠文幼兒園","幼兒園,一般,私立","2048-12-12T00:00:00","02-22035901","02-82017430","242","新北市新莊區民安路207巷24號","","","true","293122.22","2768445.43","121.42728500","25.02347200"
"014D12","新北市","三鶯分區","三峽區","新北市立三峽國中補校","新北市立三峽國中補校","國中補校,一般,公立","2048-12-12T00:00:00","","","","","","","true","","","",""
"014D13","新北市","雙和分區","永和區","新北市立福和國中補校","新北市立褔和國中補校","國中補校,一般,公立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011Y50","新北市","三重分區","三重區","新北市私立甜甜幼兒園","私立甜甜幼兒園","幼兒園,一般,私立","2048-12-12T00:00:00","(02)29729876","","241","新北市三重區三和路三段83巷9號","","","true","299954.27","2773869.65","121.49517600","25.07223200"
"014D14","新北市","三鶯分區","樹林區","新北市立樹林高中附設國中補校","新北市立樹林高中附設國中補校","國中補校,一般,公立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011Y52","新北市","三重分區","三重區","新北市私立東光幼兒園","私立東光幼兒園","幼兒園,一般,私立","2048-12-12T00:00:00","(02)29732617","","241","新北市三重區仁壽街200號","","","true","300535.1","2774161.25","121.50094400","25.07484500"
"014D18","新北市","新莊分區","林口區","新北市立林口國中補校","新北市立林口國中補校","國中補校,一般,公立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011Y53","新北市","三重分區","三重區","新北市私立三重忠孝幼兒園","新北市私立三重忠孝幼兒園","幼兒園,一般,私立","2048-12-12T00:00:00","(02)29894383","02-89819362","24362","新北市三重區中正 北路145巷6弄1號","","","true","298800.95","2773376.76","121.48372700","25.06782000"
"014D19","新北市","新莊分區","新莊區","新北市立新泰國中補校","新北市立新泰國中補校","國中補校,一般,公立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011XBB","新北市","板橋分區","板橋區","新北市私立寶貝世界幼兒園","寶貝世界幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011XL4","新北市","七星分區","汐止區","新北市私立快樂康萊薾幼兒園","快樂康萊薾幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011XBC","新北市","板橋分區","板橋區","新北市私立雅森幼兒園","雅森幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011XBG","新北市","板橋分區","板橋區","新北市私立雨農幼兒園","雨農幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011XBI","新北市","板橋分區","板橋區","新北市私立漂亮寶貝幼兒園","漂亮寶貝幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
